sentence,label,predicted_label,pos,neg
"변기, 샤워, 세면대가 분리되어 있고 친절했습니다.",1,0,0.1437817740370728,0.8562182259629272
커피 머신 찌꺼기 문제로 커피를 못 마신 점과 조식이 토요일만 제공되어 한강 라면을 못 먹은 점은 아쉬웠습니다.,1,0,0.32801742800209677,0.6719825719979032
바로 옆 편의점이 있어 편리했습니다.,1,1,0.8649204746633893,0.13507952533661072
잘 쉬었습니다.,1,0,0.36413477440585496,0.635865225594145
그저 그렇습니다.,0,0,0.36413477440585496,0.635865225594145
난방 조절 기능이 없고 전기장판도 고장 나 있었습니다.,0,0,0.06812567829411227,0.9318743217058877
방은 따뜻해서 좋았으나 침구에 신경을 써야 할 것 같습니다.,0,1,0.6291796184241883,0.37082038157581165
한옥마을에 위치하여 좋고 수영장도 있어 좋습니다.,1,1,0.8775643301072835,0.12243566989271648
신음 소리가 다 들립니다.,0,0,0.08207484013228769,0.9179251598677123
간단하게 묵기 좋은 비즈니스 호텔입니다.,1,1,0.749511149091744,0.250488850908256
히터와 침대가 가까워 기관지가 건조했지만 가습기를 제공받아 좋았습니다.,1,0,0.47680976304802725,0.5231902369519728
다음에는 이용하지 않을 것 같습니다.,0,1,0.9607009714540562,0.039299028545943804
욕조 월풀이 고장이라 많이 아쉬웠습니다.,0,0,0.042216429888155875,0.9577835701118441
다른 것은 괜찮았습니다.,0,0,0.32876680470711134,0.6712331952928887
이번 이용 시 담배 냄새가 심해 좋지 않았습니다.,0,0,0.08287214490577643,0.9171278550942236
항상 청결하고 좋습니다.,1,1,0.929392995124381,0.070607004875619
장판이 작동하지 않아 추웠습니다.,0,0,0.04182294754726606,0.958177052452734
"욕실에 빨간 때가 있고, 침대 시트가 찢어져 있었으며, 객실 내 콘센트가 작동하지 않았습니다.",0,0,0.025531970199277342,0.9744680298007227
테라스에 거미 여러 마리가 있었고 소음이 심했습니다.,0,0,0.04613304947494698,0.953866950525053
침대에 습기가 매우 많아 완벽하지 못한 객실이라 비추천합니다.,0,0,0.22321955305723198,0.776780446942768
"체크인 시 1인 방문이라며 싱글베드룸을 제안하고, 비품도 낱개로 주는 곳은 처음이었습니다.",0,0,0.2633214921349404,0.7366785078650596
"시설 노후는 괜찮았지만, 새벽에 샤워기 고장으로 물이 나오지 않아 불편하게 씻었습니다.",0,0,0.019136584875928165,0.9808634151240718
방도 크고 시설도 좋았습니다.,1,1,0.7991686554439631,0.2008313445560369
재방문하겠습니다.,1,1,0.6805751876347553,0.31942481236524467
화장실이 넓고 전체적으로 깨끗하고 좋습니다.,1,1,0.8442405222753344,0.15575947772466558
"치약과 칫솔은 없지만, 샴푸와 바디워시는 구비되어 있습니다.",1,0,0.2590922705008824,0.7409077294991175
이곳은 매우 깨끗하고 욕조 이용뿐만 아니라 깔끔해서 좋았습니다.,1,1,0.9729431793081224,0.027056820691877648
잘 쉬다 갑니다.,1,0,0.36413477440585496,0.635865225594145
홀애비 냄새가 납니다.,0,0,0.1500602218621622,0.8499397781378378
깨끗하고 객실도 넓어서 좋았습니다.,1,1,0.9478666413753032,0.05213335862469681
위치는 좋았으나 다소 시끄러웠습니다.,0,0,0.15457826780487496,0.8454217321951251
아침 일찍 강아지 짖는 소리와 소리 지르는 소리가 너무 커서 일찍 깼습니다.,0,0,0.04579632029853255,0.9542036797014675
관리하시는 분이 키우는 강아지인지 2층에서 강아지 짖는 소리가 매우 심했습니다.,0,0,0.06665309743884301,0.9333469025611569
깔끔하고 예쁘고 좋았습니다.,1,1,0.9732494763136946,0.026750523686305372
"사장님이 매우 친절하시고, 부모님께서도 매우 좋아하셨습니다.",1,1,0.936718596589862,0.06328140341013799
청결도도 훌륭합니다.,1,1,0.5352599930556483,0.4647400069443517
"4인 가족이 침구 추가하여 온돌을 이용했는데, 아기들이 있어 좋았습니다.",1,1,0.5889969319489422,0.4110030680510578
조식도 괜찮았습니다.,1,1,0.8158895627720356,0.18411043722796439
동물원이나 창의체험관을 방문할 가족분들에게 접근성도 좋습니다.,1,1,0.7883682154607271,0.2116317845392729
"침대가 넓고 편안했으며, 욕실도 깔끔하고 넓어서 좋았습니다.",1,1,0.9735278993367826,0.02647210066321737
"큰 TV와 테이블, 의자가 있어 편리했고, 객실이 매우 깨끗하여 관리에 대한 노력이 느껴졌습니다.",1,1,0.7679279783050922,0.23207202169490782
"스타일러 덕분에 옷도 깔끔하게 관리할 수 있었고, 친절한 응대에 감사드립니다.",1,1,0.9243773664956573,0.07562263350434273
여자친구와 오버워치를 하려 했으나 한쪽 컴퓨터가 오버워치가 되지 않아 결국 PC방에 다녀왔습니다.,0,0,0.2741274784886146,0.7258725215113855
"괜찮았으나, 베개 커버가 더러웠습니다.",0,0,0.09975602512078086,0.9002439748792191
무엇보다 다음 날 늦게까지 있다가 나갈 수 있어서 매우 좋았습니다.,1,1,0.9741009886493932,0.025899011350606793
시설도 깔끔하여 만족합니다.,1,1,0.9682439987393918,0.03175600126060818
가격도 저렴하고 룸도 업그레이드해주셔서 좋았습니다.,1,1,0.9011279433615124,0.09887205663848764
드라이브인이라 좋았습니다.,1,1,0.8361222054353893,0.1638777945646107
터미널 근처여서 좋았습니다.,1,1,0.8862617777788077,0.11373822222119234
욕실에서 냄새가 납니다.,0,0,0.05169202236010187,0.9483079776398982
깔끔하고 괜찮습니다.,1,1,0.9520003733548813,0.0479996266451187
"깔끔하고 좋았지만, 창문 틈새로 빛이 밝게 들어왔습니다.",0,1,0.6560027398591213,0.3439972601408787
"준특실이 원래 더 좋고 넓어야 하는데, 일반실보다 좁고 별로였습니다.",0,0,0.2302518885008148,0.7697481114991852
일반실이 더 예쁩니다.,0,1,0.6504337334644148,0.3495662665355852
오늘도 잘 이용하고 갑니다.,1,1,0.5293047082480106,0.47069529175198943
수건에서 냄새가 나는 것 외에는 전반적으로 만족스러웠습니다.,0,0,0.24244400043033737,0.7575559995696626
매우 만족했습니다.,1,1,0.9838681206769662,0.016131879323033838
안내해주시는 직원분이 매우 친절하여 다시 전주에 가면 이용하고 싶습니다.,1,1,0.9263087811734715,0.07369121882652852
"다만, 퇴실 시간이 4시간 남아있고 짐을 차에 넣고 있는데 퇴실 청소를 하려 해서 당황했습니다.",1,0,0.0818641572657359,0.9181358427342641
그래도 직원분들은 매우 친절했습니다.,1,1,0.9501105725865252,0.049889427413474796
처음 가봤는데 빈티지 방이 아주 대만족스러웠습니다.,1,1,0.8630560565568065,0.1369439434431935
재이용하고 싶은 장소입니다.,1,1,0.5496271675422315,0.4503728324577685
직원분들이 친절하셔서 잘 쉬다 갑니다.,1,1,0.8914773557565198,0.10852264424348024
재이용할 것 같습니다.,1,0,0.36413477440585496,0.635865225594145
주차장도 좋고 얼음컵 서비스도 훌륭합니다.,1,1,0.8042944334271437,0.19570556657285632
다른 것은 좋았으나 냉장고에 마시다 남은 물이 있어 아쉬웠습니다.,0,0,0.06639611427501725,0.9336038857249828
신경 써주시기 바랍니다.,0,0,0.07943140347263646,0.9205685965273636
전주에 놀러 와서 연박으로 숙소를 잡고 잘 놀다 갑니다.,1,1,0.8318998422279998,0.16810015777200016
깨끗하고 시설 좋습니다.,1,1,0.9549741745404833,0.04502582545951672
"잘 쉬었지만, 화장실 문이 잘 닫히지 않아 조금 불편했습니다.",0,0,0.019166137969726865,0.9808338620302731
카운터 남직원분이 매우 불친절하여 다시 이용하지 않을 것 같습니다.,0,0,0.04184925947196292,0.9581507405280371
전주에 갈 때마다 매우 잘 이용하고 있습니다.,1,1,0.870031422249662,0.129968577750338
좋습니다.,1,1,0.9994828286592341,0.0005171713407658984
매우 친절합니다.,1,1,0.9970024213563738,0.002997578643626153
3일째 자고 있는데 조용하고 깔끔합니다.,1,1,0.9587488278715492,0.04125117212845075
"10만원인 젠빌라를 예약했는데, 방에 들어서자마자 빗에 머리카락이 많고 욕조 옆 대리석에는 고춧가루가 묻어있었습니다.",0,0,0.04423372949354151,0.9557662705064585
홈시어터 스피커도 작동하지 않아 전화했지만 바로 올라와서 봐주지 않았습니다.,0,0,0.13476270053776992,0.86523729946223
욕조에 들어가다가 미끄러져 대리석에 머리를 부딪혀 혹이 나고 피멍이 들었습니다.,0,0,0.11600442614691918,0.8839955738530808
"수압도 매우 약하고, 사진과 달리 토스트나 음료 냉장고도 제대로 되어 있지 않았습니다.",0,0,0.078432121775778,0.921567878224222
여러 호텔을 다녀봤지만 이런 곳은 처음입니다.,0,0,0.26043206772038724,0.7395679322796127
"후기가 좋다고 해서 왔는데, 프런트 직원의 친절함 외에는 서비스도 좋지 않았습니다.",0,1,0.8415167233280483,0.15848327667195172
자매 셋이서 여행 중인데 여기가 정말 최악이었습니다.,0,0,0.28434458525471695,0.715655414745283
전주에 다시 오고 싶지 않을 정도입니다.,0,1,0.8208760704036144,0.17912392959638557
스파 월풀도 작동하지 않아 전화했더니 지금 봐줄 사람이 없다고만 말했습니다.,0,0,0.12585368752279166,0.8741463124772083
정말 화가 났지만 참고 그냥 갔습니다.,0,0,0.13508450228459876,0.8649154977154012
진단서를 떼고 싶은 심정입니다.,0,0,0.36413477440585496,0.635865225594145
매우 좋습니다.,1,1,0.9981791151430629,0.0018208848569370994
"모든 것이 좋지만, 방에서 담배 냄새가 나지 않았으면 좋겠습니다.",0,0,0.09696446902230722,0.9030355309776927
좀 시끄러웠습니다.,0,0,0.015551594866408319,0.9844484051335917
계속 어디선가 쿵쿵 소리가 나는데 저희 방인 줄 알고 주인이 전화해서 좀 당황스러웠습니다.,0,0,0.01799099240875425,0.9820090075912458
다른 건 좋았으나 장판이 너무 뜨거웠습니다.,0,0,0.28839553227168535,0.7116044677283146
매우 잘 머물다 갑니다.,1,1,0.7885460727859109,0.21145392721408907
전주를 많이 다녀봤는데 여기가 최고인 듯합니다.,1,1,0.9929304532062139,0.00706954679378613
담배 냄새가 심하고 환풍기 위에 거미줄이 있으며 변기 수압이 약합니다.,0,0,0.0025065221455526686,0.9974934778544473
다시는 방문하지 않을 것입니다.,0,1,0.6805751876347553,0.31942481236524467
"모든 것이 좋았지만, 방이 너무 뜨거워서 하루 종일 덥고 건조하게 잠을 잤습니다.",0,0,0.11143212049423966,0.8885678795057603
추위를 많이 타는 편인데도 더웠습니다.,0,0,0.1341008293038834,0.8658991706961165
공기청정기 필터를 교체해야 할 것 같습니다.,0,0,0.20576192306407312,0.7942380769359269
오랜만에 재방문했는데 정말 좋았습니다.,1,1,0.9475436972221907,0.05245630277780933
"여전히 깔끔하고 쾌적하며, 지인들에게 매번 추천하는 곳입니다.",1,1,0.9242696892756285,0.07573031072437153
깨끗하고 주차하기 편합니다.,1,1,0.9464039001960227,0.05359609980397728
곰팡이가 많고 침구류에 머리카락이 많이 묻어 있어 찝찝했습니다.,0,0,0.022017708455222034,0.977982291544778
컴퓨터도 둘 거면 켜지는 것으로 두었으면 좋겠습니다.,0,1,0.7122466092104326,0.2877533907895674
전주에 갈 때마다 항상 방문할 정도로 마음에 드는 숙소입니다.,1,1,0.9488589832483264,0.051141016751673596
천장에 뚫린 구멍을 휴지로 막았습니다.,0,0,0.12544760019936615,0.8745523998006338
깨끗해서 좋습니다.,1,1,0.9935937303455629,0.006406269654437136
방음도 잘되어 조용하게 머물 수 있었습니다.,1,1,0.5186870938281412,0.48131290617185885
"수건에 노랗고 주황색 이물질이 묻어 있었고, 샤워기는 물이 옆으로 샜습니다.",0,0,0.04559142439363648,0.9544085756063635
바닥에 먼지가 많아 잠깐 돌아다니니 발에 먼지가 뭉쳐 묻었습니다.,0,0,0.014093935211772778,0.9859060647882272
"에어컨을 틀었을 때 이상한 냄새가 났고, 선풍기도 먼지가 많아 틀지 못했습니다.",0,0,0.005710952808330085,0.9942890471916699
변기 물도 시원하게 내려가지 않았습니다.,0,0,0.21555228585278685,0.7844477141472131
저렴한 가격에 잠만 자고 나와야 할 곳 같습니다.,0,1,0.6826588938492342,0.31734110615076583
"저렴해서 갔지만, 앞으로는 돈을 조금 더 내고 다른 곳으로 갈 예정입니다.",0,1,0.617609598379143,0.382390401620857
다른 후기들처럼 위생 등 모든 것이 최악이었습니다.,0,0,0.04806604013234679,0.9519339598676532
전반적으로 만족스러운 곳이었습니다.,1,1,0.8478749015561936,0.1521250984438064
매우 좋습니다.,1,1,0.9981791151430629,0.0018208848569370994
잘 쉬다 갑니다.,1,0,0.36413477440585496,0.635865225594145
사장님도 친절하시고 방도 청결하여 좋았습니다.,1,1,0.9604269272549991,0.03957307274500088
다만 한옥 특성상 방이 좁고 편의시설이 다소 부족한 점은 감수해야 할 것 같습니다.,1,0,0.15293507032431136,0.8470649296756887
"그 외 한옥마을 내에 위치하여 접근성이 좋고, 숙소에서 토스트와 커피가 무료로 제공되어 좋았습니다.",1,1,0.9415551282824709,0.0584448717175291
항상 최고의 숙소입니다.,1,1,0.9822824052069759,0.01771759479302415
이 근방에서 제일 괜찮은 것 같습니다.,1,1,0.6495998731415926,0.3504001268584074
거미가 있었고 비품에 면봉과 화장솜이 없어 불편했습니다.,0,0,0.13676517964020535,0.8632348203597946
정말 료칸이 매우 좋습니다.,1,1,0.9425038260198397,0.05749617398016027
강력 추천합니다.,1,1,0.9068335259658425,0.09316647403415745
친절한 사장님 덕분에 푹 쉬었습니다.,1,1,0.9578197412365032,0.04218025876349685
정말로 좋았습니다.,1,1,0.9994828286592341,0.0005171713407658984
가격 대비 나쁘지 않고 직원분이 친절합니다.,1,1,0.8202954471221424,0.17970455287785758
컴퓨터도 있고 좋습니다.,1,1,0.7122466092104326,0.2877533907895674
꿉꿉한 냄새가 나고 별로였습니다.,0,0,0.008800385488046758,0.9911996145119533
시설이 최고입니다.,1,1,0.9454856332069874,0.05451436679301258
주차장도 여유롭고 방도 매우 넓습니다.,1,1,0.894543805728,0.10545619427200004
전주 막걸리 골목과 차로 10분 정도 걸립니다.,1,1,0.6412446480100245,0.35875535198997555
시설이 좋아서 출장 시 잘 쉬고 갑니다.,1,1,0.9164627145224388,0.08353728547756123
항상 좋습니다.,1,1,0.9707436248999571,0.029256375100042864
깔끔하고 청결도가 매우 좋았습니다.,1,1,0.9273911882139328,0.07260881178606715
청결 상태가 아쉽습니다.,0,0,0.011904214179720592,0.9880957858202795
깔끔하여 매우 만족합니다.,1,1,0.993141474150684,0.006858525849316011
깨끗하고 친절하며 좋습니다.,1,1,0.9928997394863781,0.007100260513621892
다음번에 또 이용하겠습니다.,1,1,0.9607009714540562,0.039299028545943804
인생에서 시골 할머니가 운영하는 여관보다도 쓰레기 같은 환경입니다.,0,0,0.27972336107218043,0.7202766389278196
이런 곳을 모텔이라고 부르는 것도 수치스러울 정도입니다.,0,0,0.10878034772847368,0.8912196522715263
절대 가지 마세요.,0,0,0.16633554991373573,0.8336644500862642
"온통 곰팡이투성이였고, 수건 건조는 5층 계단에서 하는 등 말로 표현하기 아까운 쓰레기 모텔입니다.",0,0,0.0932697484223505,0.9067302515776495
수압이 상당히 약했습니다.,0,0,0.07620821885172659,0.9237917811482734
그것 말고는 잘 쉬다 갔습니다.,0,0,0.36413477440585496,0.635865225594145
관리가 소홀합니다.,0,0,0.2692758532194682,0.7307241467805319
가끔 온돌이 안 되는 방이 있어 춥습니다.,0,1,0.5487920893674212,0.4512079106325788
종종 편하게 이용하는데 침구류가 깔끔해서 좋습니다.,1,1,0.9274872737245021,0.07251272627549787
공사 소음 때문에 늦잠을 자기 어려웠습니다.,0,0,0.05606028199586425,0.9439397180041358
뜨거운 물과 찬 물이 수시로 바뀌어 조절이 불가능합니다.,0,0,0.1241639190037746,0.8758360809962253
청결 문제로 다시는 방문하지 않겠습니다.,0,0,0.23302914834004218,0.7669708516599578
"호수마다 인테리어가 다른데, 5호는 에어컨 바람이 너무 얼굴로 와서 힘들었습니다.",0,0,0.08550495610575291,0.9144950438942471
조금 더 깨끗했으면 좋겠습니다.,0,1,0.9935937303455629,0.006406269654437136
좋습니다.,0,1,0.9994828286592341,0.0005171713407658984
퇴실할 때쯤 보니 청소해 주시는 분이 마스크를 착용하지 않고 계셨습니다.,0,0,0.1653257904582627,0.8346742095417373
살짝 내린 것이 아니라 마스크가 보이지 않았습니다.,0,0,0.31385743382195797,0.686142566178042
그래서 별 두 개를 뺐습니다.,0,0,0.36413477440585496,0.635865225594145
침대에 머리카락이 있었습니다.,0,0,0.02303846948784771,0.9769615305121523
"잠은 잘 잤으나, 7층이라 수압이 너무 약해서 샤워할 때 많이 힘들었고, 여기저기 불이 안 들어오는 곳이 있었습니다.",0,0,0.016949055030336394,0.9830509449696636
깨끗하고 친절하며 만족합니다.,1,1,0.9930236791077021,0.006976320892297938
마리는 어느 지점을 가도 모두 만족스럽습니다.,1,1,0.8379001775362042,0.16209982246379584
깔끔하고 편하게 잘 이용했습니다.,1,1,0.9824177377954192,0.017582262204580812
재방문 의사 있습니다.,1,1,0.7299376189826715,0.2700623810173285
시설도 깔끔하고 분위기가 정말 좋습니다.,0,1,0.9393984991195804,0.0606015008804196
"단지, 다 쓴 수건이 세면대 옆 선반에 치워져 있지 않아서 놀랐습니다.",0,0,0.11185730822989735,0.8881426917701026
청소에 더 신경을 써주셔야 할 것 같습니다.,0,0,0.012499411713790482,0.9875005882862096
세상에 싸고 좋은 것은 없습니다.,0,1,0.7297441774082363,0.27025582259176373
한옥마을 내 숙소로 이동 동선이 좋습니다.,0,1,0.7416102441738046,0.2583897558261954
그래서인지 유아 동반 이용객이 너무 많아 키즈카페로 착각할 뻔했습니다.,0,0,0.2292433973685611,0.7707566026314389
객실 간 방음이 안 되어 옆방 코골이 소리가 다 들릴 정도였습니다.,0,0,0.045619411945145454,0.9543805880548546
한옥뷰는 좋았지만 조용한 호텔을 원했는데 그 점은 아쉬웠습니다.,0,1,0.5293694421751541,0.47063055782484586
"예약 시간 5분 전에 도착했는데, 아직 청소가 덜 되었다고 하여 로비에서 기다렸습니다.",0,0,0.18888523277984487,0.8111147672201551
예약 시간이 지나도 3~5분 더 기다리는 동안 다른 커플들과 마주쳐 민망했습니다.,0,0,0.2822006617337757,0.7177993382662242
예약을 바로 한 것도 아니고 4일 전에 방문했는데도 기다리게 하여 정말 짜증 났습니다.,0,0,0.20354613545593334,0.7964538645440666
뷰가 환상적입니다.,1,0,0.486181571766871,0.5138184282331291
여러 번 방문했는데 역시 마음에 듭니다.,1,1,0.9120877384055867,0.08791226159441334
"엘리베이터 두 대로 인해 체증이 심하고, 주차 공간도 부족합니다.",0,0,0.04669056639900064,0.9533094336009994
가족 단위 및 단체 투숙객이 많아 시끄럽고 매우 어수선합니다.,0,0,0.21174015460446843,0.7882598453955316
"샴푸, 컨디셔",0,0,0.27146435528448803,0.728535644715512
"너, 바디워시를 제외한 어메니티는 전혀 없습니다.",0,0,0.24188715162562952,0.7581128483743704
역과 가깝다는 점을 제외하고는 별로입니다.,0,0,0.18890273486538484,0.8110972651346151
청소 상태가 엉망이었습니다.,0,0,0.019979607737594034,0.980020392262406
"베개에는 피와 털들이 그대로 있었으며, 소음 및 진동으로 인해 잠을 잘 수 없을 정도였습니다.",0,0,0.04728393388211208,0.952716066117888
화장실 문조차 망가져 있어서 제대로 열고 닫을 수도 없었습니다.,0,0,0.055069208962009966,0.94493079103799
지금까지 경험한 모텔 중 가장 최악이었습니다.,0,0,0.2646019417644362,0.7353980582355638
주차가 불편하지만 좋습니다.,1,0,0.3763791348250917,0.6236208651749082
매우 좋았습니다.,1,1,0.9981791151430629,0.0018208848569370994
"정수기도 있고, 화장실과 객실이 분리되어 있어 편했습니다.",1,1,0.5103900438657109,0.48960995613428915
청결하기도 하고 좋은 하루를 보냈습니다.,1,1,0.9040438879901002,0.09595611200989984
위치는 매우 좋습니다.,0,1,0.9753726955679916,0.024627304432008446
그런데 춥습니다.,0,0,0.36413477440585496,0.635865225594145
보일러를 켜려는데 보일러가 켜지지 않아 추워 죽는 줄 알았습니다.,0,0,0.042678417449789736,0.9573215825502103
다시는 갈 일이 없을 것 같습니다.,0,0,0.36413477440585496,0.635865225594145
편안하게 쉬다 갑니다.,1,1,0.998060346882199,0.0019396531178009768
시설이 좋습니다.,1,1,0.8576447181436527,0.14235528185634727
"밖이 조금 시끄럽긴 하지만, 숙소는 좋았습니다.",1,0,0.4577140777006784,0.5422859222993216
비 오는 날 천장을 열어 놓으니 소리가 들리고 운치 있습니다.,1,0,0.11941876553109576,0.8805812344689042
"전주역 바로 앞에 있어 접근성이 좋고, 식당, 빵집 등 편의시설도 주변에 많이 있습니다.",1,1,0.7508328379301541,0.2491671620698459
사장님이 친절하고 복도에 전자레인지와 정수기가 있어 편리하게 잘 사용했습니다.,1,1,0.7779018869708295,0.22209811302917049
특히 객실에 이용 안내서가 비치되어 있어 잘 활용했습니다.,1,0,0.3322413046435373,0.6677586953564627
생각보다 시설은 괜찮았으나 관리가 안 된 느낌이었습니다.,0,0,0.36566796062815254,0.6343320393718475
들어가자마자 보이는 머리카락들과 바비큐장 의자는 시커맸습니다.,0,0,0.09364325562748263,0.9063567443725173
숯불은 정말 좋았습니다.,0,1,0.7140869805274028,0.2859130194725972
불이 약한 대신 숯이 좋더군요.,0,0,0.33012777994766473,0.6698722200523353
일단 위생적으로 쾌적하지 못했습니다.,0,0,0.40979491814386876,0.5902050818561313
그리고 사모님이 친절하지 않으셨습니다.,0,1,0.7799666921071949,0.22003330789280506
"10시 30분에 전화 와서 퇴실하라고 하고, 퇴실할 때 인사도 안 하시더군요.",0,0,0.13917125634845734,0.8608287436515427
서비스에 큰 기대를 하지 않았어서 개의치는 않았습니다.,0,0,0.3302739590257725,0.6697260409742275
"스파를 하려고 보니 꽤나 큰 욕조였고, 물을 30분 정도 받았는데 발 담글 정도밖에 안 되더군요.",0,0,0.30554722674768453,0.6944527732523155
"그마저도 보일러를 세게 안 돌리셨는지 매우 미지근하고, 발 담글 정도 되니 물이 차가운 물이 나와서 껐습니다.",0,0,0.17894492477943494,0.8210550752205651
그냥 기분만 살짝 낸 정도였습니다.,0,0,0.30075068934353055,0.6992493106564694
이럴 거면 스파룸은 왜 만들었는지 의문입니다.,0,0,0.12005089976965444,0.8799491002303456
그래도 뷰가 좋아서 그럭저럭 지내다 왔습니다.,0,1,0.9994828286592341,0.0005171713407658984
널찍한 공간이 있고 에어컨 2대는 칭찬할 만합니다.,0,0,0.270599872380331,0.729400127619669
"총평은 위생 2점, 시설 3점, 서비스 1점, 접근성 3점, 숯 5점, 뷰 5점입니다.",0,0,0.29970203978928345,0.7002979602107166
개선되면 지인에게 추천할 만하나 지금 상태로는 추천하지 않을 것 같습니다.,0,0,0.4196152094492926,0.5803847905507074
수고하세요.,0,0,0.4915751007122915,0.5084248992877085
세 번째 후기입니다.,1,0,0.17334942193617103,0.8266505780638289
여기서 머물다 가면 힐링됩니다.,1,1,0.6839803795367605,0.3160196204632395
"모텔은 좋지만, 금요일에는 클럽 소리가 다 들려 공짜로 들을 수 있습니다.",0,0,0.15341139202005025,0.8465886079799497
매우 깔끔하고 넓어서 좋았습니다.,1,1,0.9928889007034359,0.007111099296564061
다음에는 전주 숙박을 따로 고민하지 않고 이곳을 이용할 것 같습니다.,1,1,0.934834549665973,0.06516545033402699
자주 편하게 잘 쉬다 갑니다.,1,1,0.9314569960754604,0.0685430039245396
방도 깔끔하고 친절하셔서 편안하게 잘 쉬다 갑니다.,1,1,0.9936894432820733,0.006310556717926685
번화가에 있어서 놀기 좋았고 다음에 또 갈 것입니다.,1,1,0.9632252497838795,0.03677475021612053
"항상 잘 이용하고 있지만, 일부 객실에 모기가 너무 많습니다.",0,0,0.11164780265509112,0.8883521973449089
관리가 필요합니다.,0,0,0.10448566264000352,0.8955143373599965
숙소가 깨끗하고 버스터미널과 가까워서 좋습니다.,1,1,0.9424246593741471,0.0575753406258529
전북대와도 도보 500미터밖에 안 되어 가까워서 좋습니다.,1,1,0.8725498966533938,0.12745010334660622
깨끗하고 좋습니다.,1,1,0.9935937303455629,0.006406269654437136
깨끗하고 좋았습니다.,1,1,0.9935937303455629,0.006406269654437136
"시설은 깨끗하고 프론트 직원분들도 친절했지만, 연박 이용 시 청소 및 비품 교체에 대해 원치 않으면 방문 앞에 방해 금지 고리를 걸어두라는 체크인 시 설명이 없었습니다.",0,0,0.34718048668595697,0.6528195133140431
아침에 청소 직원이 문을 두드리고 벨을 눌러 여러 번 대답했음에도 불구하고 문을 벌컥 열어 샤워하다 나온 도중에 눈이 마주치자 당황했는지 문을 쾅 닫고 사과 없이 가버렸습니다.,0,0,0.03166914938206045,0.9683308506179396
"프론트에 상황 설명을 했으나, 문에 방해 금지 고리를 걸어두지 그랬냐는 식으로 사전 고지한 적 없어 그런 것이 있는 줄도 몰랐는데 직원이 피식 웃으며 대응하는 모습이 불쾌했습니다.",0,0,0.09807089578452445,0.9019291042154756
실수한 직원이 무책임하게 사과도 없이 가버린 모습도 불쾌했습니다.,0,0,0.09625681953798707,0.903743180462013
"이 점을 제외하면 청결 상태나 위치, 편의점 이용 시설은 좋았습니다.",0,0,0.33877457260723,0.66122542739277
직원 교육 및 체크인 시 연박 고객에게 비품 교체 및 청소를 원치 않거나 늦게까지 방에 있을 경우 방해 금지 카드를 걸어두라고 미리 공지해야 합니다.,0,0,0.033410555307772156,0.9665894446922279
돈을 내고 자는 동안은 제 집이나 마찬가지인데 원치 않는 외부인이 자고 있는데 문을 열고 들어오는 것과 다를 바가 없습니다.,0,0,0.31031694163336254,0.6896830583666375
번창하시길 바랍니다.,0,1,0.7467355219841363,0.2532644780158637
사진은 깔끔해 보였으나 실제 방문 시 기대 이하였습니다.,0,0,0.41123181471805403,0.588768185281946
"가격이 저렴해도 거미줄, 담배 냄새, 고장 난 조명 스위치, 청소 불량으로 인한 미끄러운 욕실 바닥, 난방 문제로 인해 추워서 잠자기 힘들었습니다.",0,0,0.010265607794879388,0.9897343922051206
"스파 욕조를 이용하려고 프리미엄 방을 예약했는데, 스파 버튼이 고장 나 작동하지 않았습니다.",0,0,0.07210714577875288,0.9278928542212471
"물이 나오는 구멍 청소가 제대로 안 되었는지, 욕조에 물을 받으니 물때들이 떠다녀서 불쾌했습니다.",0,0,0.03173878885566745,0.9682612111443325
"방도 생각보다 넓지 않았고, 사진과 달리 오래된 느낌이었습니다.",0,0,0.31233325038538184,0.6876667496146182
너무 춥고 다소 불편했습니다.,0,0,0.06298037693197948,0.9370196230680206
"전주 출장 때문에 종종 모텔을 잡는데, 요즘은 이곳에서만 숙박합니다.",1,1,0.72815805722219,0.27184194277781004
겉은 허름해 보여도 시설은 깔끔하고 좋습니다.,1,1,0.9056465178591863,0.09435348214081374
특히 사장님께서 친절하셔서 올 때마다 자식처럼 반겨주시고 챙겨주시는데 정말 강추하고 싶습니다.,1,1,0.8529429946252136,0.1470570053747864
벌써 3일째 연박인데 절대 후회 없다는 후기를 남깁니다.,1,0,0.2617914510090783,0.7382085489909217
사장님도 친절하시고 시설도 깔끔합니다.,1,1,0.9632364079226916,0.036763592077308394
저렴하고 친절해서 좋습니다.,1,1,0.9460963066265163,0.05390369337348366
"직원분은 친절하고 좋았지만, 위생 상태가 너무 심각할 정도였습니다.",0,0,0.20398487474106747,0.7960151252589325
"주차가 매우 불편했지만, 주차장이 있다는 점은 감사했습니다.",0,0,0.11480279975058214,0.8851972002494178
"생각보다 복잡했으며, 번화가라 주변에 시설이 많았습니다.",0,0,0.27601521702179815,0.7239847829782018
새벽에 침구에서 올라오는 냄새 때문에 힘들었습니다.,0,0,0.006792496601440804,0.9932075033985592
잘 보내고 갑니다.,0,0,0.36413477440585496,0.635865225594145
시설이 매우 좋지 않습니다.,0,1,0.9667619151451997,0.03323808485480029
좋습니다.,1,1,0.9994828286592341,0.0005171713407658984
깔끔하고 욕조도 좋아서 잘 쉬었습니다.,1,1,0.8942856688358607,0.10571433116413931
